53.66, 1606, 1825.39, 12.00, 35, 31, 0.00, 7.72, 14.26
58.51, 1280, 1960.10, 12.00, 37, 35, 0.00, 7.41, 15.00
57.82, 1296, 1927.20, 12.00, 36, 35, 0.00, 9.00, 14.74
58.64, 1246, 1835.77, 13.00, 37, 42, 0.00, 8.82, 14.38
64.32, 998, 1864.08, 10.00, 37, 61, 0.00, 8.77, 17.68
62.35, 1074, 1703.62, 9.00, 38, 66, 0.00, 8.39, 22.67
59.42, 1046, 1615.36, 8.00, 45, 64, 0.00, 12.26, 22.64
51.90, 1162, 1372.92, 6.00, 62, 61, 0.00, 20.31, 24.15
48.24, 1280, 1324.84, 6.00, 61, 53, 0.00, 23.06, 23.91
41.45, 1414, 1116.93, 6.00, 73, 49, 0.00, 23.80, 23.91
45.97, 1306, 1241.51, 6.00, 68, 52, 0.00, 24.09, 23.49
42.28, 1414, 1107.14, 6.00, 74, 51, 0.00, 23.11, 24.83
41.38, 1408, 1049.59, 6.00, 75, 50, 0.00, 22.49, 24.79
44.86, 1328, 1097.11, 6.00, 70, 58, 0.00, 24.53, 24.77
47.23, 1216, 1141.30, 6.00, 73, 62, 0.00, 23.68, 24.24
41.49, 1324, 978.03, 5.00, 83, 57, 0.00, 22.03, 13.39
38.78, 1396, 950.47, 6.00, 87, 44, 0.00, 21.63, 12.23
41.64, 1302, 1028.61, 6.00, 86, 53, 0.00, 10.55, 16.64
43.47, 1281, 1076.95, 6.00, 85, 54, 0.00, 9.79, 18.40
51.78, 1147, 1241.71, 7.00, 68, 72, 0.00, 9.78, 17.09
56.92, 1014, 1206.75, 6.00, 64, 97, 0.00, 7.30, 20.71
65.25, 821, 1370.81, 6.00, 51, 110, 0.00, 7.30, 28.48
59.40, 834, 1152.14, 5.00, 71, 110, 0.00, 6.69, 32.00
59.01, 723, 1146.38, 4.00, 80, 109, 0.00, 14.79, 28.14
56.41, 769, 1091.19, 4.00, 89, 106, 0.00, 26.11, 35.80
56.41, 769, 1109.82, 4.00, 89, 106, 0.00, 26.11, 29.22
55.63, 759, 1100.69, 3.00, 91, 104, 0.00, 25.49, 21.06
55.42, 750, 1106.59, 4.00, 90, 102, 0.00, 24.52, 32.35
56.19, 723, 1122.82, 4.00, 90, 105, 0.00, 28.32, 33.16
