32.56, 2850, 2151.01, 22.00, 133, 24, 0.00, 10.62, 7.71
32.69, 2740, 2129.83, 21.00, 135, 25, 0.00, 12.03, 7.66
30.61, 2725, 1946.51, 19.00, 150, 25, 0.00, 11.88, 7.97
29.94, 2758, 1885.32, 19.00, 154, 24, 0.00, 14.08, 8.07
31.03, 2751, 1852.16, 18.00, 148, 32, 0.00, 13.98, 7.96
34.97, 2593, 2019.32, 18.00, 137, 39, 0.00, 14.29, 8.76
35.51, 2540, 2003.07, 17.00, 139, 44, 0.00, 13.87, 9.47
39.70, 2305, 2162.44, 17.00, 135, 57, 0.00, 14.28, 11.42
40.68, 2192, 2185.69, 16.00, 141, 60, 0.00, 14.26, 12.89
39.16, 2182, 2064.85, 15.00, 152, 59, 0.00, 14.44, 13.17
38.57, 2101, 2017.23, 14.00, 165, 59, 0.00, 14.36, 13.21
42.80, 1951, 2069.72, 14.00, 155, 81, 0.00, 14.62, 13.04
47.05, 1748, 2224.27, 12.00, 148, 94, 0.00, 15.14, 16.58
46.15, 1809, 2157.37, 12.00, 149, 93, 0.00, 14.66, 17.97
45.17, 1910, 2123.48, 12.00, 146, 92, 0.00, 14.67, 17.88
45.49, 1894, 2113.48, 12.00, 145, 94, 0.00, 15.87, 17.74
43.24, 1969, 1980.20, 11.00, 151, 94, 0.00, 14.36, 17.90
44.57, 1969, 2056.88, 12.00, 145, 94, 0.00, 14.74, 17.67
44.46, 1959, 2045.47, 12.00, 148, 96, 0.00, 16.11, 17.96
43.86, 2056, 1990.72, 11.00, 145, 96, 0.00, 15.43, 18.40
45.46, 2004, 2039.77, 12.00, 142, 103, 0.00, 16.00, 17.67
