34.57, 1329, 1169.09, 20.00, 67, 13, 0.00, 9.27, 5.03
36.29, 1222, 1144.55, 21.00, 66, 15, 0.00, 9.15, 5.14
35.58, 1203, 1085.65, 18.00, 73, 16, 0.00, 10.67, 6.39
34.67, 1256, 1033.69, 16.00, 67, 15, 0.00, 11.56, 6.55
44.26, 1058, 1290.93, 19.00, 53, 20, 0.00, 10.01, 7.39
47.49, 1040, 1383.13, 19.00, 40, 21, 0.00, 9.62, 7.38
46.92, 1074, 1310.57, 17.00, 39, 26, 0.00, 9.18, 8.00
46.01, 1073, 1303.58, 18.00, 38, 23, 0.00, 11.45, 7.39
49.44, 940, 1366.52, 18.00, 40, 26, 0.00, 9.66, 7.71
43.58, 1088, 1159.59, 12.00, 45, 26, 0.00, 11.64, 8.77
42.48, 1105, 1117.48, 11.00, 53, 25, 0.00, 12.89, 9.98
42.27, 1090, 1115.50, 13.00, 56, 22, 0.00, 13.99, 9.91
42.32, 1117, 1094.84, 14.00, 60, 24, 0.00, 13.96, 9.55
48.09, 1016, 1151.34, 12.00, 54, 39, 0.00, 13.35, 11.50
48.32, 1000, 1139.30, 13.00, 57, 38, 0.00, 13.78, 11.11
45.29, 954, 1016.30, 18.00, 65, 41, 0.00, 11.63, 9.30
