42.14, 1928, 1443.20, 10.00, 37, 25, 0.00, 9.32, 8.45
45.61, 1669, 1539.39, 11.00, 38, 28, 0.00, 8.18, 8.06
42.28, 1739, 1384.84, 11.00, 42, 26, 0.00, 8.70, 6.64
41.44, 1688, 1261.42, 10.00, 46, 29, 0.00, 8.46, 7.47
40.78, 1563, 1198.05, 11.00, 55, 31, 0.00, 8.17, 7.31
44.43, 1392, 1202.74, 11.00, 53, 40, 0.00, 9.02, 8.00
43.81, 1336, 1154.38, 10.00, 60, 42, 0.00, 7.61, 7.29
39.70, 1351, 1027.44, 10.00, 71, 39, 0.00, 7.72, 6.91
39.13, 1341, 1005.70, 12.00, 72, 39, 0.00, 13.19, 8.27
38.31, 1359, 966.77, 11.00, 74, 38, 0.00, 12.69, 8.44
34.03, 1402, 823.25, 11.00, 83, 37, 0.00, 13.70, 8.63
34.36, 1331, 818.77, 10.00, 91, 39, 0.00, 13.37, 8.93
36.02, 1264, 871.06, 11.00, 88, 37, 0.00, 14.16, 8.61
33.66, 1253, 801.01, 11.00, 100, 35, 0.00, 14.39, 8.66
37.13, 1121, 868.44, 11.00, 101, 40, 0.00, 14.17, 8.00
35.53, 1178, 863.50, 12.00, 103, 36, 0.00, 13.78, 7.66
34.69, 1222, 841.92, 11.00, 101, 35, 0.00, 13.77, 8.12
30.84, 1319, 748.96, 11.00, 107, 30, 0.00, 15.93, 6.90
32.74, 1263, 800.28, 10.00, 106, 32, 0.00, 15.27, 8.41
34.13, 1200, 844.14, 12.00, 108, 31, 0.00, 14.07, 8.11
36.24, 1107, 841.49, 10.00, 113, 39, 0.00, 11.63, 6.50
36.18, 1092, 830.20, 10.00, 113, 40, 0.00, 10.39, 6.49
39.72, 1072, 889.85, 10.00, 102, 42, 0.00, 11.32, 6.12
41.25, 1080, 917.55, 9.00, 98, 44, 0.00, 11.28, 6.97
36.83, 1076, 790.99, 8.00, 117, 42, 0.00, 14.80, 7.39
36.68, 1145, 778.91, 8.00, 109, 40, 0.00, 13.47, 7.49
31.06, 1166, 648.97, 8.00, 128, 33, 0.00, 16.05, 8.64
33.81, 1061, 696.14, 7.00, 129, 39, 0.00, 16.98, 8.11
37.77, 949, 771.28, 9.00, 126, 41, 0.00, 17.10, 8.05
