42.21, 3220, 2651.66, 45.00, 24, 13, 0.00, 7.98, 5.46
45.39, 2931, 2847.79, 47.00, 25, 13, 0.00, 7.89, 5.45
47.82, 2751, 2901.05, 48.00, 25, 19, 0.00, 7.52, 5.97
46.86, 2641, 2797.26, 47.00, 29, 20, 0.00, 7.33, 6.09
48.15, 2561, 2855.64, 49.00, 29, 21, 0.00, 7.09, 5.97
50.94, 2390, 2998.37, 48.00, 29, 24, 0.00, 7.20, 6.46
51.64, 2301, 3045.28, 46.00, 31, 24, 0.00, 6.62, 6.72
53.17, 2225, 3108.09, 48.00, 30, 24, 0.00, 6.50, 5.93
50.50, 2303, 2894.86, 47.00, 33, 23, 0.00, 6.04, 6.09
52.32, 2112, 2966.59, 50.00, 35, 24, 0.00, 6.17, 6.08
52.61, 2068, 2946.01, 47.00, 36, 27, 0.00, 6.30, 6.14
52.61, 2079, 2923.65, 46.00, 37, 27, 0.00, 6.60, 6.23
49.59, 2222, 2775.92, 45.00, 38, 25, 0.00, 6.48, 6.09
50.77, 2163, 2833.11, 45.00, 38, 27, 0.00, 6.96, 6.24
49.93, 2219, 2815.87, 39.00, 39, 27, 0.00, 7.23, 6.46
53.91, 2026, 2850.93, 40.00, 37, 46, 0.00, 6.04, 7.18
55.51, 1952, 2919.35, 40.00, 35, 47, 0.00, 5.94, 7.16
54.24, 2024, 2769.99, 39.00, 35, 48, 0.00, 5.93, 6.95
52.23, 2083, 2659.90, 38.00, 37, 46, 0.00, 6.27, 6.98
51.69, 2134, 2603.22, 40.00, 38, 45, 0.00, 6.31, 6.90
50.06, 2177, 2496.68, 40.00, 40, 46, 0.00, 6.35, 6.90
46.49, 2323, 2276.82, 38.00, 42, 44, 0.00, 6.54, 6.53
45.29, 2393, 2197.26, 38.00, 41, 43, 0.00, 6.88, 6.48
42.27, 2510, 2077.37, 37.00, 47, 40, 0.00, 7.42, 6.41
42.54, 2526, 2116.38, 38.00, 44, 38, 0.00, 7.57, 6.32
