25.52, 2305, 1098.14, 20.00, 76, 5, 0.00, 6.42, 4.55
27.10, 2280, 1160.24, 21.00, 74, 7, 0.00, 7.19, 4.40
31.75, 2294, 1324.77, 22.00, 54, 8, 0.00, 7.08, 5.01
35.49, 2286, 1455.04, 23.00, 41, 9, 0.00, 6.77, 5.22
35.28, 2341, 1449.33, 21.00, 41, 9, 0.00, 9.16, 5.20
33.78, 2275, 1356.02, 19.00, 47, 9, 0.00, 10.02, 5.37
33.89, 2136, 1285.89, 16.00, 54, 11, 0.00, 10.19, 5.82
32.50, 2100, 1200.96, 16.00, 58, 13, 0.00, 10.93, 5.29
36.76, 1875, 1220.34, 13.00, 58, 23, 0.00, 10.77, 8.21
37.46, 1820, 1240.94, 12.00, 61, 25, 0.00, 10.80, 12.07
35.70, 1816, 1181.02, 11.00, 66, 24, 0.00, 13.49, 12.49
34.66, 1857, 1147.12, 10.00, 67, 24, 0.00, 13.11, 13.03
38.82, 1698, 1288.30, 9.00, 68, 26, 0.00, 14.20, 13.22
37.24, 1732, 1225.12, 8.00, 71, 24, 0.00, 13.80, 14.01
39.50, 1652, 1246.41, 8.00, 72, 30, 0.00, 14.37, 14.35
38.68, 1654, 1224.10, 8.00, 74, 30, 0.00, 12.53, 15.02
43.48, 1498, 1386.43, 8.00, 69, 32, 0.00, 12.61, 14.07
40.82, 1597, 1271.92, 6.00, 70, 32, 0.00, 12.90, 14.80
37.87, 1712, 1197.64, 6.00, 70, 30, 0.00, 21.09, 14.80
39.52, 1693, 1245.40, 5.00, 67, 33, 0.00, 21.41, 9.76
31.19, 1954, 1017.48, 5.00, 72, 22, 0.00, 17.42, 9.76
33.40, 1920, 1056.02, 6.00, 67, 23, 0.00, 23.42, 9.05
36.75, 1788, 1082.75, 6.00, 69, 32, 0.00, 19.88, 5.65
44.93, 1516, 1168.85, 6.00, 61, 52, 0.00, 21.58, 8.64
43.98, 1557, 1113.15, 6.00, 59, 53, 0.00, 24.64, 10.97
50.50, 1374, 1286.86, 6.00, 53, 61, 0.00, 24.60, 10.78
43.59, 1441, 1101.60, 5.00, 73, 54, 0.00, 22.52, 11.78
42.09, 1370, 1034.35, 5.00, 85, 54, 0.00, 24.76, 15.35
37.29, 1350, 872.68, 5.00, 104, 52, 0.00, 16.36, 15.35
