58.62, 963, 1561.45, 13.00, 26, 25, 0.00, 8.41, 15.39
53.48, 1013, 1407.07, 12.00, 36, 26, 0.00, 8.70, 7.23
43.48, 1162, 1144.48, 12.00, 50, 19, 0.00, 13.82, 7.23
41.74, 1150, 1064.66, 11.00, 56, 18, 0.00, 15.68, 7.34
44.42, 1055, 1065.28, 11.00, 55, 24, 0.00, 16.06, 8.07
44.28, 983, 1017.41, 11.00, 60, 28, 0.00, 16.20, 8.42
45.75, 952, 983.84, 10.00, 59, 37, 0.00, 16.83, 12.25
44.02, 1006, 918.91, 14.00, 61, 35, 0.00, 15.00, 12.07
44.87, 949, 961.28, 14.00, 62, 33, 0.00, 14.37, 10.93
47.50, 876, 1002.03, 14.00, 60, 40, 0.00, 14.93, 11.85
52.61, 770, 1042.50, 14.00, 56, 48, 0.00, 15.08, 13.05
58.91, 667, 1144.65, 16.00, 45, 56, 0.00, 6.65, 13.15
68.91, 518, 1281.74, 16.00, 32, 76, 0.00, 6.65, 16.10
74.66, 428, 1263.82, 15.00, 24, 101, 0.00, 6.28, 21.93
76.02, 393, 1221.10, 14.00, 26, 111, 0.00, 6.29, 28.46
76.51, 326, 1174.35, 13.00, 31, 121, 0.00, 7.06, 28.54
78.78, 292, 1139.08, 12.00, 29, 136, 0.00, 5.79, 30.47
86.63, 142, 1224.23, 6.00, 21, 164, 0.00, 7.30, 37.06
92.07, 68, 1188.07, 5.00, 16, 186, 0.00, 6.51, 43.75
93.30, 32, 1045.78, 4.00, 16, 205, 0.00, 6.51, 55.94
93.61, 28, 1024.87, 3.00, 16, 209, 0.00, 7.01, 69.00
90.20, 70, 986.49, 1.00, 19, 201, 0.00, 1.47, 0.00
84.72, 132, 965.00, 2.00, 30, 182, 0.00, 6.75, 85.05
76.79, 301, 903.58, 2.00, 34, 159, 0.00, 5.53, 81.93
69.56, 450, 843.80, 3.00, 37, 141, 0.00, 12.59, 80.97
68.29, 536, 905.51, 3.00, 31, 130, 0.00, 11.30, 6.07
66.40, 578, 977.73, 4.00, 33, 111, 0.00, 10.15, 7.29
66.40, 578, 957.16, 4.00, 33, 103, 0.00, 10.15, 18.80
66.40, 578, 937.76, 4.00, 33, 104, 0.00, 10.15, 31.48
66.40, 578, 952.75, 4.00, 33, 104, 0.00, 10.15, 44.34
62.28, 615, 890.46, 5.00, 40, 98, 0.00, 10.42, 49.14
