56.39, 2577, 3675.48, 26.00, 30, 44, 0.00, 6.07, 9.38
54.02, 2667, 3534.88, 29.00, 33, 41, 0.00, 5.88, 9.12
54.17, 2589, 3473.16, 29.00, 36, 43, 0.00, 6.08, 9.14
56.03, 2435, 3599.98, 28.00, 35, 45, 0.00, 6.03, 9.46
56.04, 2466, 3547.87, 27.00, 34, 46, 0.00, 6.04, 9.43
56.73, 2413, 3563.12, 26.00, 35, 46, 0.00, 6.01, 8.56
52.68, 2688, 3368.36, 27.00, 36, 39, 0.00, 7.28, 8.42
53.91, 2611, 3473.62, 27.00, 36, 40, 0.00, 6.29, 8.39
55.19, 2545, 3546.08, 29.00, 33, 40, 0.00, 6.07, 7.95
54.86, 2496, 3516.33, 27.00, 35, 41, 0.00, 6.17, 8.46
53.18, 2551, 3400.04, 28.00, 35, 38, 0.00, 7.03, 8.64
52.99, 2606, 3377.49, 26.00, 34, 37, 0.00, 6.87, 8.50
53.22, 2495, 3383.92, 27.00, 39, 37, 0.00, 6.88, 8.58
52.94, 2500, 3398.50, 27.00, 40, 34, 0.00, 6.78, 8.26
51.59, 2506, 3275.85, 27.00, 46, 36, 0.00, 6.53, 8.20
53.94, 2398, 3353.84, 24.00, 43, 44, 0.00, 6.64, 9.16
51.35, 2475, 3195.96, 24.00, 48, 39, 0.00, 6.65, 9.08
50.22, 2519, 3142.23, 22.00, 51, 36, 0.00, 6.91, 8.72
50.23, 2490, 3178.57, 24.00, 54, 32, 0.00, 7.05, 8.46
49.06, 2574, 3091.06, 22.00, 54, 30, 0.00, 6.95, 8.77
51.28, 2447, 3180.58, 22.00, 51, 34, 0.00, 7.34, 8.97
47.17, 2594, 2886.49, 21.00, 61, 31, 0.00, 8.13, 9.17
44.84, 2670, 2745.71, 21.00, 67, 30, 0.00, 8.57, 8.15
