55.99, 1441, 2133.37, 18.00, 68, 100, 0.00, 8.99, 13.22
50.73, 1604, 1961.79, 18.00, 79, 86, 0.00, 9.78, 11.88
52.65, 1530, 1940.08, 18.00, 78, 94, 0.00, 10.30, 11.85
56.31, 1393, 2118.82, 18.00, 70, 99, 0.00, 10.13, 12.43
57.28, 1375, 2136.91, 17.00, 69, 99, 0.00, 10.12, 12.64
59.03, 1300, 2135.08, 16.00, 69, 110, 0.00, 10.39, 13.07
63.28, 1144, 2203.51, 16.00, 63, 127, 0.00, 8.47, 16.79
64.17, 1125, 2198.24, 16.00, 57, 132, 0.00, 8.69, 17.70
63.88, 1110, 2245.94, 16.00, 57, 126, 0.00, 8.42, 15.98
64.38, 1100, 2251.11, 15.00, 55, 127, 0.00, 8.63, 17.61
62.33, 1119, 2200.56, 14.00, 66, 122, 0.00, 9.61, 17.98
61.03, 1209, 2070.54, 13.00, 65, 124, 0.00, 11.80, 17.69
61.64, 1167, 2080.81, 12.00, 71, 128, 0.00, 11.84, 17.34
66.73, 978, 2155.82, 11.00, 64, 148, 0.00, 11.84, 18.80
69.91, 855, 2139.84, 9.00, 61, 164, 0.00, 12.59, 23.26
68.69, 885, 2050.03, 8.00, 62, 165, 0.00, 12.42, 27.82
63.27, 1041, 1897.10, 8.00, 73, 152, 0.00, 15.86, 27.82
67.87, 910, 2069.63, 8.00, 63, 156, 0.00, 16.91, 27.71
62.28, 1053, 1902.86, 7.00, 76, 145, 0.00, 15.36, 29.23
60.15, 1085, 1771.56, 7.00, 84, 145, 0.00, 16.14, 29.57
61.28, 989, 1767.23, 9.00, 87, 153, 0.00, 18.49, 28.54
55.92, 1074, 1562.66, 9.00, 105, 141, 0.00, 17.61, 28.22
51.90, 1145, 1491.92, 10.00, 116, 127, 0.00, 19.01, 27.16
52.15, 1059, 1509.79, 9.00, 127, 124, 0.00, 19.03, 27.35
52.29, 1060, 1445.71, 10.00, 129, 128, 0.00, 19.25, 25.74
