57.69, 1984, 3059.76, 23.00, 40, 52, 0.00, 7.03, 12.10
57.10, 1950, 2955.77, 22.00, 42, 55, 0.00, 7.34, 12.00
55.58, 1976, 2797.09, 21.00, 43, 54, 0.00, 6.82, 11.90
54.61, 1968, 2751.18, 20.00, 43, 53, 0.00, 8.80, 12.13
54.05, 1999, 2763.70, 19.00, 42, 51, 0.00, 8.58, 12.13
54.82, 1877, 2751.55, 18.00, 45, 53, 0.00, 8.74, 12.22
55.46, 1869, 2774.13, 16.00, 43, 52, 0.00, 8.48, 13.78
53.18, 1927, 2658.39, 16.00, 46, 50, 0.00, 9.62, 13.77
50.77, 2002, 2467.17, 15.00, 49, 49, 0.00, 9.39, 13.84
49.87, 2055, 2405.09, 15.00, 53, 50, 0.00, 10.84, 11.65
45.74, 2275, 2211.90, 15.00, 55, 42, 0.00, 10.94, 11.77
45.44, 2286, 2261.98, 14.00, 58, 35, 0.00, 11.42, 8.40
44.67, 2327, 2169.66, 15.00, 58, 39, 0.00, 11.29, 8.81
45.83, 2197, 2231.86, 15.00, 59, 40, 0.00, 11.26, 11.38
45.20, 2245, 2188.88, 14.00, 60, 41, 0.00, 11.27, 11.71
44.77, 2217, 2204.31, 15.00, 63, 37, 0.00, 13.01, 11.93
39.56, 2497, 1960.72, 14.00, 65, 33, 0.00, 13.19, 12.26
37.81, 2598, 1897.15, 13.00, 68, 30, 0.00, 16.64, 12.71
36.24, 2614, 1843.31, 14.00, 73, 28, 0.00, 19.23, 12.64
38.36, 2487, 1908.49, 15.00, 73, 32, 0.00, 18.97, 12.21
35.60, 2625, 1716.68, 14.00, 70, 32, 0.00, 18.27, 12.48
34.29, 2679, 1657.66, 15.00, 74, 31, 0.00, 18.26, 10.49
34.76, 2622, 1589.85, 17.00, 74, 45, 0.00, 18.49, 10.20
39.65, 2434, 1760.64, 16.00, 68, 53, 0.00, 18.42, 14.14
42.20, 2319, 1858.97, 16.00, 66, 64, 0.00, 18.28, 14.33
