47.99, 1757, 1913.15, 16.00, 39, 33, 0.00, 8.91, 7.10
44.22, 1852, 1731.47, 15.00, 42, 30, 0.00, 12.94, 7.33
42.83, 1883, 1710.08, 15.00, 44, 26, 0.00, 13.18, 7.19
42.27, 1857, 1625.13, 14.00, 45, 27, 0.00, 13.27, 7.14
42.18, 1834, 1561.79, 13.00, 45, 32, 0.00, 13.26, 7.22
45.70, 1740, 1681.78, 11.00, 40, 35, 0.00, 13.58, 10.93
41.55, 1895, 1504.48, 10.00, 39, 34, 0.00, 13.71, 11.50
41.10, 1875, 1445.38, 9.00, 40, 35, 0.00, 16.80, 11.20
37.47, 1981, 1274.77, 9.00, 41, 32, 0.00, 17.20, 11.26
36.36, 2020, 1234.28, 10.00, 41, 30, 0.00, 16.66, 10.49
42.60, 1817, 1454.90, 10.00, 35, 33, 0.00, 17.36, 12.56
42.22, 1854, 1564.71, 9.00, 36, 25, 0.00, 16.66, 17.34
41.42, 1892, 1520.83, 9.00, 38, 24, 0.00, 15.39, 17.59
42.73, 1879, 1579.11, 9.00, 37, 24, 0.00, 14.92, 17.67
43.67, 1760, 1581.72, 10.00, 40, 27, 0.00, 15.15, 17.00
49.42, 1594, 1701.78, 9.00, 36, 36, 0.00, 15.97, 18.45
53.45, 1463, 1823.35, 8.00, 33, 37, 0.00, 16.80, 23.70
51.21, 1549, 1717.53, 9.00, 34, 35, 0.00, 16.35, 27.76
52.63, 1450, 1784.71, 9.00, 37, 35, 0.00, 11.03, 27.43
52.32, 1538, 1781.33, 9.00, 32, 35, 0.00, 15.42, 27.84
56.10, 1401, 1888.48, 9.00, 31, 40, 0.00, 15.99, 27.12
57.61, 1368, 1953.53, 10.00, 31, 45, 0.00, 15.97, 23.77
55.05, 1458, 1818.36, 11.00, 34, 48, 0.00, 15.32, 22.67
58.06, 1341, 1798.70, 11.00, 32, 62, 0.00, 13.68, 24.60
57.55, 1362, 1776.25, 10.00, 30, 62, 0.00, 14.20, 25.34
60.32, 1218, 1842.44, 10.00, 29, 64, 0.00, 15.56, 24.86
59.52, 1249, 1843.12, 9.00, 29, 63, 0.00, 15.01, 13.68
53.04, 1480, 1730.17, 10.00, 34, 52, 0.00, 15.94, 13.21
49.91, 1546, 1712.70, 10.00, 37, 48, 0.00, 15.29, 13.34
