50.49, 1299, 1339.16, 11.00, 16, 12, 0.00, 5.95, 6.08
52.88, 1158, 1346.98, 11.00, 16, 15, 0.00, 5.92, 6.27
46.92, 1163, 1172.94, 10.00, 26, 13, 0.00, 7.28, 6.92
43.83, 1120, 1051.72, 9.00, 33, 14, 0.00, 8.36, 6.98
41.90, 1159, 964.45, 7.00, 34, 15, 0.00, 10.01, 6.67
45.19, 1082, 1015.36, 7.00, 32, 19, 0.00, 9.65, 6.34
51.01, 941, 1116.76, 7.00, 31, 25, 0.00, 10.38, 15.17
47.29, 957, 1022.67, 7.00, 38, 23, 0.00, 10.78, 16.10
41.82, 1027, 913.54, 6.00, 43, 22, 0.00, 8.49, 17.08
44.92, 936, 1004.48, 5.00, 44, 22, 0.00, 10.51, 17.93
45.93, 929, 1013.13, 5.00, 40, 21, 0.00, 8.58, 17.86
47.68, 942, 1041.32, 5.00, 36, 22, 0.00, 6.54, 16.93
50.00, 845, 998.02, 5.00, 38, 32, 0.00, 8.06, 16.54
43.90, 927, 841.01, 5.00, 43, 30, 0.00, 6.17, 8.65
31.79, 1132, 580.89, 6.00, 50, 23, 0.00, 9.85, 9.47
42.57, 967, 748.71, 5.00, 39, 35, 0.00, 11.43, 8.37
43.71, 824, 708.36, 4.00, 48, 41, 0.00, 10.40, 10.98
41.36, 861, 636.34, 5.00, 51, 42, 0.00, 15.39, 9.85
38.15, 903, 567.37, 4.00, 53, 42, 0.00, 10.52, 10.71
38.36, 885, 580.13, 5.00, 51, 43, 0.00, 14.84, 10.89
42.40, 844, 642.48, 4.00, 48, 48, 0.00, 7.91, 12.94
48.12, 765, 777.02, 3.00, 43, 49, 0.00, 18.32, 16.93
49.08, 731, 801.51, 3.00, 45, 49, 0.00, 8.78, 23.86
49.08, 731, 781.20, 3.00, 45, 46, 0.00, 8.78, 17.13
46.81, 703, 773.40, 3.00, 54, 41, 0.00, 10.33, 17.04
39.22, 702, 623.99, 2.00, 70, 35, 0.00, 11.78, 12.57
39.22, 555, 623.99, 2.00, 90, 35, 0.00, 26.78, 12.57
43.82, 439, 689.53, 2.00, 88, 38, 0.00, 38.65, 7.72
32.08, 550, 524.19, 3.00, 103, 22, 0.00, 33.10, 13.34
28.54, 572, 447.43, 4.00, 108, 20, 0.00, 34.68, 11.79
30.60, 554, 475.18, 3.00, 106, 23, 0.00, 32.14, 8.69
26.71, 581, 444.70, 4.00, 113, 21, 0.00, 30.93, 8.05
27.54, 653, 464.01, 4.00, 105, 23, 0.00, 6.38, 8.66
