62.56, 1430, 2392.79, 23.00, 31, 62, 0.00, 13.00, 13.28
56.31, 1625, 2235.33, 23.00, 40, 50, 0.00, 13.79, 13.28
56.22, 1554, 2245.31, 25.00, 44, 48, 0.00, 9.20, 12.92
60.15, 1398, 2422.55, 26.00, 40, 51, 0.00, 8.92, 12.53
56.83, 1537, 2277.74, 26.00, 44, 50, 0.00, 10.18, 12.13
60.20, 1400, 2442.08, 30.00, 41, 51, 0.00, 9.70, 11.72
57.41, 1509, 2376.15, 31.00, 44, 49, 0.00, 9.41, 11.35
57.33, 1510, 2336.46, 33.00, 45, 52, 0.00, 9.23, 11.13
57.01, 1504, 2335.16, 32.00, 46, 52, 0.00, 9.32, 11.28
53.19, 1651, 2152.37, 35.00, 48, 51, 0.00, 8.98, 10.08
49.65, 1754, 2116.34, 36.00, 54, 36, 0.00, 9.18, 7.47
49.08, 1766, 2066.25, 38.00, 55, 34, 0.00, 9.21, 7.46
48.85, 1799, 2068.52, 37.00, 49, 32, 0.00, 9.25, 8.01
47.48, 1851, 1949.88, 31.00, 50, 38, 0.00, 10.55, 7.09
45.51, 1870, 1860.44, 34.00, 56, 37, 0.00, 10.14, 6.92
44.94, 1865, 1817.58, 35.00, 58, 36, 0.00, 10.12, 6.92
42.98, 1936, 1771.18, 35.00, 61, 32, 0.00, 8.78, 6.42
42.98, 1879, 1771.18, 35.00, 65, 32, 0.00, 10.49, 6.42
44.56, 1857, 1799.64, 37.00, 63, 37, 0.00, 10.45, 6.31
40.63, 1926, 1622.99, 36.00, 74, 34, 0.00, 10.75, 6.38
44.48, 1727, 1753.33, 37.00, 75, 39, 0.00, 10.93, 6.70
43.62, 1757, 1644.91, 36.00, 76, 50, 0.00, 10.82, 7.77
44.43, 1718, 1576.89, 33.00, 76, 59, 0.00, 11.06, 8.29
45.60, 1666, 1632.82, 32.00, 76, 64, 0.00, 11.50, 8.39
45.83, 1680, 1595.54, 30.00, 77, 71, 0.00, 11.72, 8.83
