46.81, 675, 712.64, 8.00, 10, 6, 0.00, 4.43, 2.63
49.19, 561, 718.02, 7.00, 11, 9, 0.00, 4.84, 4.44
38.81, 670, 610.39, 7.00, 12, 5, 0.00, 4.00, 5.51
43.17, 563, 618.97, 5.00, 10, 8, 0.00, 1.14, 6.08
45.14, 585, 635.15, 4.00, 8, 7, 0.00, 0.98, 10.87
42.83, 624, 585.63, 5.00, 7, 6, 0.00, 5.04, 10.10
42.58, 608, 558.29, 4.00, 12, 7, 0.00, 10.61, 10.36
43.36, 614, 577.82, 4.00, 13, 6, 0.00, 11.26, 4.01
38.47, 607, 488.02, 5.00, 20, 7, 0.00, 14.49, 3.64
45.94, 543, 571.50, 4.00, 18, 6, 0.00, 12.41, 3.35
63.50, 344, 756.10, 4.00, 11, 10, 0.00, 11.14, 5.60
53.14, 477, 609.41, 4.00, 10, 10, 0.00, 9.88, 7.49
55.83, 477, 654.47, 3.00, 8, 9, 0.00, 8.73, 3.46
51.08, 467, 606.27, 3.00, 14, 8, 0.00, 9.19, 3.37
37.92, 618, 504.97, 4.00, 17, 3, 0.00, 9.48, 6.49
40.47, 582, 545.01, 3.00, 17, 3, 0.00, 8.71, 4.29
29.06, 697, 405.22, 3.00, 18, 2, 0.00, 20.45, 4.29
26.83, 724, 323.05, 3.00, 19, 6, 0.00, 32.53, 3.08
31.42, 683, 330.51, 2.00, 18, 12, 0.00, 29.22, 7.62
39.44, 584, 378.42, 3.00, 16, 13, 0.00, 3.41, 6.26
45.69, 524, 471.50, 4.00, 14, 13, 0.00, 4.69, 6.50
46.36, 524, 501.39, 4.00, 11, 11, 0.00, 6.78, 4.33
46.36, 520, 536.14, 4.00, 12, 8, 0.00, 7.07, 3.73
57.39, 419, 657.57, 3.00, 11, 17, 0.00, 1.58, 16.42
52.47, 481, 580.69, 3.00, 13, 17, 0.00, 2.97, 19.11
60.22, 424, 651.00, 3.00, 10, 20, 0.00, 12.20, 16.00
47.14, 512, 482.73, 2.00, 17, 18, 0.00, 13.27, 1.97
38.56, 607, 406.74, 3.00, 18, 14, 0.00, 12.56, 3.61
37.22, 526, 390.39, 2.00, 26, 14, 0.00, 16.23, 4.42
21.56, 685, 229.59, 2.00, 32, 8, 0.00, 0.00, 6.77
29.97, 660, 326.90, 3.00, 27, 10, 0.00, 21.95, 6.93
26.03, 680, 320.00, 3.00, 28, 4, 0.00, 6.38, 2.34
35.36, 697, 441.49, 4.00, 18, 6, 0.00, 6.44, 2.06
30.22, 761, 384.90, 3.00, 17, 5, 0.00, 12.80, 1.51
37.72, 659, 577.61, 9.00, 13, 3, 0.00, 14.96, 4.74
34.86, 708, 532.71, 9.00, 14, 3, 0.00, 15.74, 5.21
33.18, 649, 471.27, 9.00, 15, 5, 0.00, 8.39, 5.29
