45.65, 3646, 3488.99, 57.00, 33, 21, 0.00, 7.41, 5.72
49.19, 3293, 3722.63, 57.00, 33, 25, 0.00, 7.40, 6.19
49.19, 3194, 3687.17, 60.00, 35, 25, 0.00, 7.13, 6.24
50.24, 3046, 3657.27, 60.00, 36, 29, 0.00, 6.96, 6.32
50.21, 2998, 3646.13, 59.00, 37, 31, 0.00, 6.81, 6.42
49.94, 2968, 3585.26, 61.00, 40, 31, 0.00, 6.95, 6.34
51.91, 2806, 3693.84, 60.00, 40, 35, 0.00, 6.23, 6.32
51.11, 2852, 3683.04, 60.00, 43, 31, 0.00, 6.43, 5.70
49.25, 2940, 3490.26, 60.00, 44, 29, 0.00, 6.10, 5.73
50.88, 2764, 3605.56, 59.00, 44, 31, 0.00, 6.49, 5.93
50.76, 2749, 3618.78, 53.00, 46, 31, 0.00, 6.80, 6.23
53.88, 2561, 3615.32, 51.00, 43, 50, 0.00, 6.94, 6.95
51.66, 2674, 3472.04, 50.00, 45, 48, 0.00, 6.76, 6.84
52.93, 2595, 3502.47, 52.00, 45, 50, 0.00, 6.69, 6.92
51.53, 2673, 3368.65, 45.00, 47, 52, 0.00, 7.08, 7.06
51.36, 2647, 3327.52, 50.00, 49, 52, 0.00, 5.98, 6.89
51.93, 2603, 3334.08, 52.00, 49, 54, 0.00, 5.96, 6.81
50.06, 2685, 3153.02, 48.00, 50, 55, 0.00, 6.22, 6.78
47.17, 2837, 2983.05, 50.00, 51, 50, 0.00, 6.61, 6.71
46.57, 2914, 2937.59, 50.00, 54, 49, 0.00, 7.10, 6.68
45.72, 2964, 2906.82, 48.00, 52, 48, 0.00, 7.40, 6.73
