44.19, 2498, 2098.96, 35.00, 14, 12, 0.00, 7.40, 5.59
44.62, 2359, 2115.37, 34.00, 15, 12, 0.00, 7.59, 5.65
47.52, 2161, 2192.63, 41.00, 15, 13, 0.00, 6.77, 5.53
45.80, 2128, 2072.96, 37.00, 17, 13, 0.00, 7.20, 5.83
44.40, 2134, 2018.31, 37.00, 20, 13, 0.00, 7.75, 5.74
46.47, 2028, 2123.53, 38.00, 21, 12, 0.00, 7.79, 5.66
50.63, 1857, 2259.16, 34.00, 21, 18, 0.00, 7.04, 6.53
49.63, 1821, 2248.08, 35.00, 23, 15, 0.00, 6.88, 5.42
47.85, 1866, 2104.36, 37.00, 25, 13, 0.00, 6.22, 5.36
54.46, 1534, 2379.71, 37.00, 24, 17, 0.00, 6.22, 6.15
52.49, 1562, 2297.45, 33.00, 27, 16, 0.00, 6.83, 6.62
55.86, 1452, 2348.70, 34.00, 24, 20, 0.00, 6.76, 6.65
51.37, 1585, 2180.52, 32.00, 27, 19, 0.00, 6.56, 6.68
52.66, 1510, 2194.14, 36.00, 29, 20, 0.00, 6.68, 6.52
52.13, 1539, 2143.09, 33.00, 29, 23, 0.00, 6.71, 6.40
52.23, 1543, 2159.26, 35.00, 31, 23, 0.00, 5.36, 6.30
54.03, 1500, 2223.23, 35.00, 28, 24, 0.00, 5.38, 6.34
51.80, 1592, 2100.63, 32.00, 28, 25, 0.00, 6.20, 6.00
50.33, 1629, 2107.12, 32.00, 29, 21, 0.00, 6.28, 6.19
55.20, 1513, 2126.63, 30.00, 26, 39, 0.00, 6.51, 7.29
54.22, 1526, 2081.95, 28.00, 26, 39, 0.00, 6.50, 7.41
50.86, 1663, 1893.78, 29.00, 27, 37, 0.00, 6.34, 6.71
51.42, 1639, 1874.11, 26.00, 27, 39, 0.00, 6.56, 6.78
47.66, 1729, 1743.00, 27.00, 31, 36, 0.00, 6.56, 6.69
47.27, 1740, 1706.25, 30.00, 32, 36, 0.00, 6.24, 6.47
46.68, 1745, 1691.36, 25.00, 31, 37, 0.00, 6.60, 7.06
42.73, 1887, 1548.70, 24.00, 32, 33, 0.00, 7.15, 7.33
42.07, 1883, 1502.62, 25.00, 34, 33, 0.00, 7.81, 7.22
41.97, 1889, 1520.98, 25.00, 33, 32, 0.00, 7.71, 7.13
