48.67, 568, 648.26, 9.00, 16, 11, 0.00, 4.76, 3.70
50.39, 526, 644.85, 8.00, 12, 12, 0.00, 7.84, 4.21
55.86, 477, 537.01, 7.00, 10, 27, 0.00, 8.82, 10.85
60.83, 402, 557.70, 6.00, 11, 30, 0.00, 8.37, 10.67
58.53, 397, 538.23, 6.00, 12, 28, 0.00, 3.18, 10.40
57.64, 445, 523.80, 6.00, 14, 29, 0.00, 5.47, 3.10
50.11, 482, 613.03, 7.00, 19, 12, 0.00, 5.53, 3.05
45.69, 518, 549.01, 5.00, 22, 12, 0.00, 5.92, 6.91
35.08, 611, 447.80, 3.00, 27, 7, 0.00, 18.07, 6.89
33.97, 525, 430.72, 5.00, 29, 7, 0.00, 19.55, 7.93
45.56, 421, 443.09, 3.00, 24, 27, 0.00, 23.12, 12.87
57.58, 319, 422.92, 3.00, 18, 50, 0.00, 1.93, 27.01
82.58, 111, 559.18, 3.00, 7, 79, 0.00, 1.93, 41.15
91.69, 85, 587.77, 0.00, 3, 88, 0.00, 0.00, 0.00
78.64, 210, 538.19, 2.00, 6, 67, 0.00, 4.05, 6.40
66.61, 336, 567.32, 3.00, 9, 41, 0.00, 3.39, 3.79
64.61, 346, 653.09, 4.00, 10, 20, 0.00, 5.58, 10.04
58.31, 415, 672.49, 5.00, 11, 10, 0.00, 5.44, 8.79
55.83, 437, 655.75, 4.00, 12, 10, 0.00, 5.31, 9.84
52.17, 418, 550.60, 5.00, 15, 13, 0.00, 10.51, 3.64
54.17, 408, 635.66, 4.00, 14, 11, 0.00, 10.60, 13.10
48.56, 398, 540.59, 3.00, 21, 11, 0.00, 11.61, 17.46
49.14, 399, 511.18, 3.00, 22, 14, 0.00, 19.40, 17.36
56.11, 363, 619.07, 1.00, 20, 15, 0.00, 15.87, 0.00
50.39, 435, 536.04, 2.00, 22, 17, 0.00, 12.43, 4.23
58.31, 353, 618.23, 3.00, 19, 22, 0.00, 5.82, 7.82
48.25, 334, 526.11, 2.00, 29, 18, 0.00, 9.12, 6.35
49.22, 314, 509.17, 3.00, 29, 18, 0.00, 15.43, 5.23
37.94, 351, 346.74, 2.00, 40, 15, 0.00, 12.98, 8.73
25.25, 444, 213.55, 1.00, 44, 11, 0.00, 0.00, 0.00
36.03, 403, 330.45, 2.00, 34, 13, 0.00, 0.00, 8.68
43.78, 352, 349.85, 1.00, 30, 25, 0.00, 0.00, 0.00
60.78, 243, 391.56, 1.00, 17, 46, 0.00, 0.00, 0.00
85.78, 87, 447.27, 1.00, 5, 76, 0.00, 0.00, 0.00
100.00, 0, 437.89, 0.00, 0, 104, 0.00, 0.00, 0.00
100.00, 0, 383.01, 0.00, 0, 115, 0.00, 0.00, 0.00
100.00, 0, 384.78, 0.00, 0, 117, 0.00, 0.00, 0.00
