43.67, 2005, 1999.04, 35.00, 75, 44, 0.00, 6.76, 5.60
45.58, 1861, 2019.87, 35.00, 78, 48, 0.00, 6.52, 6.08
45.83, 1820, 1960.42, 34.00, 80, 52, 0.00, 6.49, 8.36
44.32, 1810, 1894.06, 34.00, 84, 52, 0.00, 6.23, 8.36
43.65, 1837, 1849.30, 34.00, 83, 48, 0.00, 6.51, 8.25
41.92, 1910, 1815.50, 32.00, 87, 43, 0.00, 6.44, 8.01
41.08, 1882, 1769.15, 32.00, 91, 43, 0.00, 6.72, 8.06
42.92, 1761, 1825.93, 31.00, 92, 44, 0.00, 6.74, 8.11
42.32, 1785, 1797.36, 30.00, 95, 43, 0.00, 6.77, 8.25
39.92, 1808, 1652.63, 31.00, 100, 41, 0.00, 7.42, 8.28
41.38, 1759, 1607.92, 31.00, 97, 60, 0.00, 7.75, 8.57
43.44, 1707, 1533.55, 29.00, 94, 83, 0.00, 7.91, 11.30
46.83, 1575, 1680.86, 32.00, 93, 86, 0.00, 7.87, 11.13
47.34, 1577, 1669.92, 30.00, 93, 88, 0.00, 8.02, 11.41
45.97, 1614, 1638.85, 30.00, 95, 85, 0.00, 8.05, 11.66
45.98, 1570, 1620.63, 35.00, 99, 86, 0.00, 7.85, 11.08
46.38, 1514, 1660.22, 32.00, 103, 84, 0.00, 8.54, 11.45
43.28, 1597, 1565.59, 32.00, 108, 79, 0.00, 8.37, 9.57
42.86, 1614, 1549.44, 32.00, 110, 80, 0.00, 8.54, 9.73
44.49, 1577, 1626.17, 33.00, 109, 82, 0.00, 8.30, 9.68
43.63, 1517, 1623.19, 31.00, 121, 82, 0.00, 8.59, 10.17
42.90, 1454, 1564.84, 30.00, 132, 83, 0.00, 10.99, 10.32
40.79, 1518, 1474.90, 31.00, 138, 79, 0.00, 10.77, 10.22
41.31, 1517, 1481.25, 31.00, 137, 83, 0.00, 11.31, 10.27
42.78, 1450, 1489.47, 31.00, 135, 87, 0.00, 11.56, 10.39
