45.24, 1911, 2049.31, 19.00, 127, 58, 0.00, 9.86, 9.78
42.82, 1913, 1898.88, 17.00, 141, 58, 0.00, 10.05, 10.00
44.12, 1786, 1938.60, 15.00, 143, 63, 0.00, 8.76, 9.20
45.95, 1714, 1954.12, 15.00, 139, 73, 0.00, 8.78, 9.55
45.36, 1691, 1912.70, 15.00, 144, 73, 0.00, 9.06, 9.87
43.58, 1696, 1816.58, 15.00, 150, 72, 0.00, 8.96, 10.43
47.40, 1559, 1890.13, 14.00, 140, 86, 0.00, 7.35, 10.17
48.90, 1479, 1987.76, 14.00, 138, 86, 0.00, 7.83, 13.87
50.43, 1382, 2000.28, 15.00, 137, 95, 0.00, 7.60, 13.28
47.05, 1467, 1827.45, 14.00, 148, 92, 0.00, 8.24, 13.75
50.51, 1414, 2017.74, 14.00, 135, 96, 0.00, 9.87, 13.14
52.52, 1366, 2070.27, 14.00, 128, 99, 0.00, 11.26, 13.04
52.31, 1352, 2088.62, 14.00, 130, 98, 0.00, 10.75, 13.11
53.82, 1286, 2219.74, 15.00, 126, 99, 0.00, 11.42, 12.94
50.89, 1336, 2104.02, 15.00, 137, 92, 0.00, 11.03, 12.76
53.57, 1210, 2176.55, 14.00, 134, 101, 0.00, 11.23, 13.30
51.48, 1217, 2093.61, 14.00, 142, 97, 0.00, 12.38, 13.30
49.71, 1284, 1994.07, 15.00, 143, 93, 0.00, 14.24, 12.50
49.77, 1297, 1974.38, 15.00, 141, 98, 0.00, 14.25, 12.13
50.47, 1279, 2009.26, 15.00, 133, 98, 0.00, 14.06, 12.24
50.14, 1351, 1999.56, 15.00, 130, 94, 0.00, 14.23, 12.25
48.54, 1363, 1893.30, 16.00, 136, 94, 0.00, 14.13, 12.07
51.99, 1249, 1987.89, 15.00, 128, 108, 0.00, 14.43, 13.58
