25.74, 4687, 2394.90, 40.00, 82, 7, 0.00, 9.18, 2.75
26.00, 4583, 2368.43, 40.00, 84, 8, 0.00, 9.23, 2.61
25.96, 4468, 2260.07, 40.00, 86, 13, 0.00, 9.37, 2.76
26.48, 4236, 2214.15, 38.00, 95, 19, 0.00, 9.44, 3.75
25.11, 3993, 2071.22, 36.00, 122, 19, 0.00, 11.48, 3.83
23.66, 3943, 1932.19, 33.00, 137, 20, 0.00, 14.43, 3.86
22.40, 3924, 1835.75, 33.00, 142, 17, 0.00, 14.40, 3.68
22.06, 3875, 1832.09, 32.00, 146, 17, 0.00, 13.94, 3.70
23.91, 3758, 2010.29, 34.00, 146, 17, 0.00, 13.58, 3.57
23.10, 3849, 1979.03, 33.00, 145, 15, 0.00, 13.45, 3.60
22.51, 3789, 1909.66, 33.00, 147, 15, 0.00, 13.69, 3.60
20.78, 3680, 1749.84, 28.00, 165, 15, 0.00, 15.41, 3.73
20.15, 3634, 1699.80, 27.00, 176, 15, 0.00, 19.00, 3.77
20.57, 3542, 1711.39, 27.00, 180, 16, 0.00, 21.75, 3.81
21.82, 3434, 1807.16, 30.00, 180, 17, 0.00, 21.52, 3.96
22.27, 3393, 1808.50, 29.00, 182, 17, 0.00, 21.56, 4.01
20.92, 3362, 1688.46, 27.00, 188, 17, 0.00, 21.80, 4.17
20.30, 3402, 1620.20, 28.00, 187, 17, 0.00, 22.35, 4.13
23.19, 3210, 1803.24, 30.00, 184, 19, 0.00, 21.60, 4.59
25.53, 3101, 1967.94, 31.00, 182, 22, 0.00, 20.89, 5.10
25.87, 3018, 1948.11, 30.00, 183, 24, 0.00, 20.96, 5.22
